Re,Pr,Da,porosity,thickness,amplitude,wavelength,Nuavg,DelP_Pa
250,6,0.001,0.8,0.1,0.2,4.0,12.509,55.781194
250,6,0.001,0.8,0.2,0.2,4.0,13.642,82.277829
250,6,0.001,0.8,0.3,0.2,4.0,15.195,124.264264
250,6,0.001,0.75,0.1,0.2,4.0,12.523,56.139635
250,6,0.001,0.75,0.2,0.2,4.0,13.66,82.977583
250,6,0.001,0.75,0.3,0.2,4.0,15.219,125.592298
250,6,0.001,0.7,0.1,0.2,4.0,12.537,56.524884
250,6,0.001,0.7,0.2,0.2,4.0,13.678,83.734167
250,6,0.001,0.7,0.3,0.2,4.0,15.243,127.040237
250,6,0.0001,0.85,0.1,0.2,4.0,12.707,68.24374399999999
250,6,0.0001,0.85,0.2,0.2,4.0,13.669,107.570681
250,6,0.0001,0.85,0.3,0.2,4.0,15.016,173.60053499999998
250,6,0.0001,0.8,0.1,0.2,4.0,12.713,68.463213
250,6,0.0001,0.8,0.2,0.2,4.0,13.678,108.119634
250,6,0.0001,0.8,0.3,0.2,4.0,15.027,174.73209300000002
250,6,0.0001,0.75,0.1,0.2,4.0,12.719,68.70152999999999
250,6,0.0001,0.75,0.2,0.2,4.0,13.687,108.738563
250,6,0.0001,0.75,0.3,0.2,4.0,15.039,175.993844
250,6,0.0001,0.7,0.1,0.2,4.0,12.725,68.962672
250,6,0.0001,0.7,0.2,0.2,4.0,13.697,109.427351
250,6,0.0001,0.7,0.3,0.2,4.0,15.052,177.42581
250,6,1e-05,0.85,0.1,0.2,4.0,12.757,95.451029
250,6,1e-05,0.85,0.2,0.2,4.0,13.644,192.29868
250,6,1e-05,0.85,0.3,0.2,4.0,14.921,350.77374
250,6,1e-05,0.8,0.1,0.2,4.0,12.759,95.856438
250,6,1e-05,0.8,0.2,0.2,4.0,13.647,193.57792
250,6,1e-05,0.8,0.3,0.2,4.0,14.926,353.39302
250,6,1e-05,0.75,0.1,0.2,4.0,12.761,96.318771
250,6,1e-05,0.75,0.2,0.2,4.0,13.651,195.05709
250,6,1e-05,0.75,0.3,0.2,4.0,14.931,356.42226
250,6,1e-05,0.7,0.1,0.2,4.0,12.763,96.853032
250,6,1e-05,0.7,0.2,0.2,4.0,13.655,196.78619
250,6,1e-05,0.7,0.3,0.2,4.0,14.937,359.95146
250,6,1e-06,0.85,0.1,0.2,4.0,12.782,280.450627
250,6,1e-06,0.85,0.2,0.2,4.0,13.628,866.40768
250,6,1e-06,0.85,0.3,0.2,4.0,14.893,1826.2476
250,6,1e-06,0.8,0.1,0.2,4.0,12.782,281.6604
250,6,1e-06,0.8,0.2,0.2,4.0,13.629,870.40739
250,6,1e-06,0.8,0.3,0.2,4.0,14.895,1834.24727
250,6,1e-06,0.75,0.1,0.2,4.0,12.782,283.070156
250,6,1e-06,0.75,0.2,0.2,4.0,13.63,875.21708
250,6,1e-06,0.75,0.3,0.2,4.0,14.897,1843.74692
250,6,1e-06,0.7,0.1,0.2,4.0,12.782,284.77989
250,6,1e-06,0.7,0.2,0.2,4.0,13.631,880.91675
250,6,1e-06,0.7,0.3,0.2,4.0,14.9,1854.84654
250,20,0.001,0.85,0.1,0.2,4.0,18.2,55.44657
250,20,0.001,0.85,0.2,0.2,4.0,20.009,81.625957
250,20,0.001,0.85,0.3,0.2,4.0,22.394,123.026142
250,20,0.001,0.8,0.1,0.2,4.0,18.221,55.781194
250,20,0.001,0.8,0.2,0.2,4.0,20.037,82.277829
250,20,0.001,0.8,0.3,0.2,4.0,22.431,124.264264
250,20,0.001,0.75,0.1,0.2,4.0,18.243,56.139635
250,20,0.001,0.75,0.2,0.2,4.0,20.065,82.977583
250,20,0.001,0.75,0.3,0.2,4.0,22.467,125.592298
250,20,0.001,0.7,0.1,0.2,4.0,18.266,56.524884
250,20,0.001,0.7,0.2,0.2,4.0,20.093,83.734167
250,20,0.001,0.7,0.3,0.2,4.0,22.503,127.040237
250,20,0.0001,0.85,0.1,0.2,4.0,18.5,68.24374399999999
250,20,0.0001,0.85,0.2,0.2,4.0,20.007,107.570681
250,20,0.0001,0.85,0.3,0.2,4.0,21.877,173.60053499999998
250,20,0.0001,0.8,0.1,0.2,4.0,18.508,68.463213
250,20,0.0001,0.8,0.2,0.2,4.0,20.021,108.119634
250,20,0.0001,0.8,0.3,0.2,4.0,21.895,174.73209300000002
250,20,0.0001,0.75,0.1,0.2,4.0,18.517,68.70152999999999
250,20,0.0001,0.75,0.2,0.2,4.0,20.035,108.738563
250,20,0.0001,0.75,0.3,0.2,4.0,21.913,175.993844
250,20,0.0001,0.7,0.1,0.2,4.0,18.527,68.962672
250,20,0.0001,0.7,0.2,0.2,4.0,20.05,109.427351
250,20,0.0001,0.7,0.3,0.2,4.0,21.932,177.42581
250,20,1e-05,0.85,0.1,0.2,4.0,18.568,95.451029
250,20,1e-05,0.85,0.2,0.2,4.0,19.821,192.29868
250,20,1e-05,0.85,0.3,0.2,4.0,21.713,350.77374
250,20,1e-05,0.8,0.1,0.2,4.0,18.57,95.856438
250,20,1e-05,0.8,0.2,0.2,4.0,19.827,193.58792
250,20,1e-05,0.8,0.3,0.2,4.0,21.721,353.39302
250,20,1e-05,0.75,0.1,0.2,4.0,18.573,96.318771
250,20,1e-05,0.75,0.2,0.2,4.0,19.832,195.06709
250,20,1e-05,0.75,0.3,0.2,4.0,21.729,356.42226
250,20,1e-05,0.7,0.1,0.2,4.0,18.575,96.853032
250,20,1e-05,0.7,0.2,0.2,4.0,19.839,196.79619
250,20,1e-05,0.7,0.3,0.2,4.0,21.738,359.95146
250,20,1e-06,0.85,0.1,0.2,4.0,18.603,280.450627
250,20,1e-06,0.85,0.2,0.2,4.0,19.806,866.40768
250,20,1e-06,0.85,0.3,0.2,4.0,21.673,1826.2476
250,20,1e-06,0.8,0.1,0.2,4.0,18.603,281.6604
250,20,1e-06,0.8,0.2,0.2,4.0,19.807,870.40739
250,20,1e-06,0.8,0.3,0.2,4.0,21.675,1834.24727
250,20,1e-06,0.75,0.1,0.2,4.0,18.604,283.070156
250,20,1e-06,0.75,0.2,0.2,4.0,19.809,875.21708
250,20,1e-06,0.75,0.3,0.2,4.0,21.678,1843.74692
250,20,1e-06,0.7,0.1,0.2,4.0,18.604,284.77989
250,20,1e-06,0.7,0.2,0.2,4.0,19.811,880.91675
250,20,1e-06,0.7,0.3,0.2,4.0,21.682,1854.84654
250,50,0.001,0.85,0.1,0.2,4.0,24.634,55.44657
250,50,0.001,0.85,0.2,0.2,4.0,27.204,81.625957
250,50,0.001,0.85,0.3,0.2,4.0,30.745,123.026142
250,50,0.001,0.8,0.1,0.2,4.0,24.664,55.781194
250,50,0.001,0.8,0.2,0.2,4.0,27.244,82.277829
250,50,0.001,0.8,0.3,0.2,4.0,30.795,124.264264
250,50,0.001,0.75,0.1,0.2,4.0,24.695,56.139635
250,50,0.001,0.75,0.2,0.2,4.0,27.284,82.977583
250,50,0.001,0.75,0.3,0.2,4.0,30.843,125.592298
250,50,0.001,0.7,0.1,0.2,4.0,24.728,56.524884
250,50,0.001,0.7,0.2,0.2,4.0,27.323,83.734167
250,50,0.001,0.7,0.3,0.2,4.0,30.89,127.040237
250,50,0.0001,0.85,0.1,0.2,4.0,24.983,68.24374399999999
250,50,0.0001,0.85,0.2,0.2,4.0,27.071,107.570681
250,50,0.0001,0.85,0.3,0.2,4.0,29.74,173.60053499999998
250,50,0.0001,0.8,0.1,0.2,4.0,24.995,68.463212
250,50,0.0001,0.8,0.2,0.2,4.0,27.09,108.119634
250,50,0.0001,0.8,0.3,0.2,4.0,29.765,174.73209300000002
250,50,0.0001,0.75,0.1,0.2,4.0,25.008,68.70152999999999
250,50,0.0001,0.75,0.2,0.2,4.0,27.11,108.738564
250,50,0.0001,0.75,0.3,0.2,4.0,29.79,175.993844
250,50,0.0001,0.7,0.1,0.2,4.0,25.021,68.962672
250,50,0.0001,0.7,0.2,0.2,4.0,27.131,109.427351
250,50,0.0001,0.7,0.3,0.2,4.0,29.817,177.42581
250,50,1e-05,0.85,0.1,0.2,4.0,25.073,95.452035
250,50,1e-05,0.85,0.2,0.2,4.0,26.987,192.29868
250,50,1e-05,0.85,0.3,0.2,4.0,29.657,350.77374
250,50,1e-05,0.8,0.1,0.2,4.0,25.076,95.857438
250,50,1e-05,0.8,0.2,0.2,4.0,26.994,193.58792
250,50,1e-05,0.8,0.3,0.2,4.0,29.667,353.39302
250,50,1e-05,0.75,0.1,0.2,4.0,25.08,96.320771
250,50,1e-05,0.75,0.2,0.2,4.0,27.002,195.06709
250,50,1e-05,0.75,0.3,0.2,4.0,29.678,356.42226
250,50,1e-05,0.7,0.1,0.2,4.0,25.084,96.856032
250,50,1e-05,0.7,0.2,0.2,4.0,27.011,196.79619
250,50,1e-05,0.7,0.3,0.2,4.0,29.69,359.95146
250,50,1e-06,0.85,0.1,0.2,4.0,25.121,280.450627
250,50,1e-06,0.85,0.2,0.2,4.0,26.968,866.40768
250,50,1e-06,0.85,0.3,0.2,4.0,29.629,1826.2476
250,50,1e-06,0.8,0.1,0.2,4.0,25.121,281.6604
250,50,1e-06,0.8,0.2,0.2,4.0,26.97,870.40739
250,50,1e-06,0.8,0.3,0.2,4.0,29.633,1834.24727
250,50,1e-06,0.75,0.1,0.2,4.0,25.121,283.070156
250,50,1e-06,0.75,0.2,0.2,4.0,26.972,875.21708
250,50,1e-06,0.75,0.3,0.2,4.0,29.637,1843.74692
250,50,1e-06,0.7,0.1,0.2,4.0,25.122,284.77989
250,50,1e-06,0.7,0.2,0.2,4.0,26.975,880.91675
250,50,1e-06,0.7,0.3,0.2,4.0,29.642,1854.84654
500,3,0.001,0.85,0.1,0.2,4.0,12.26,142.093539
500,3,0.001,0.85,0.2,0.2,4.0,13.432,210.148251
500,3,0.001,0.85,0.3,0.2,4.0,15.128,316.99584
500,3,0.001,0.8,0.1,0.2,4.0,12.273,143.07872999999998
500,3,0.001,0.8,0.2,0.2,4.0,13.448,212.074008
500,3,0.001,0.8,0.3,0.2,4.0,15.151,320.55223
500,3,0.001,0.75,0.1,0.2,4.0,12.287,144.123571
500,3,0.001,0.75,0.2,0.2,4.0,13.463,214.15956
500,3,0.001,0.75,0.3,0.2,4.0,15.173,324.39831000000004
500,3,0.001,0.7,0.1,0.2,4.0,12.302,145.24804
500,3,0.001,0.7,0.2,0.2,4.0,13.478,216.42489
500,3,0.001,0.7,0.3,0.2,4.0,15.193,328.60433
500,3,0.0001,0.85,0.1,0.2,4.0,12.425,172.435759
500,3,0.0001,0.85,0.2,0.2,4.0,13.475,275.054616
500,3,0.0001,0.85,0.3,0.2,4.0,14.967,445.443973
500,3,0.0001,0.8,0.1,0.2,4.0,12.43,173.132981
500,3,0.0001,0.8,0.2,0.2,4.0,13.484,276.925877
500,3,0.0001,0.8,0.3,0.2,4.0,14.979,449.325591
500,3,0.0001,0.75,0.1,0.2,4.0,12.437,173.88992000000002
500,3,0.0001,0.75,0.2,0.2,4.0,13.494,278.997201
500,3,0.0001,0.75,0.3,0.2,4.0,14.99,453.718543
500,3,0.0001,0.7,0.1,0.2,4.0,12.443,174.72653000000005
500,3,0.0001,0.7,0.2,0.2,4.0,13.504,281.378667
500,3,0.0001,0.7,0.3,0.2,4.0,15.002,458.73303
500,3,1e-05,0.85,0.1,0.2,4.0,12.447,235.95608
500,3,1e-05,0.85,0.2,0.2,4.0,13.417,467.88168
500,3,1e-05,0.85,0.3,0.2,4.0,14.964,843.14757
500,3,1e-05,0.8,0.1,0.2,4.0,12.449,237.36491
500,3,1e-05,0.8,0.2,0.2,4.0,13.422,472.30065
500,3,1e-05,0.8,0.3,0.2,4.0,14.97,852.3584
500,3,1e-05,0.75,0.1,0.2,4.0,12.451,238.85364
500,3,1e-05,0.75,0.2,0.2,4.0,13.427,477.34957
500,3,1e-05,0.75,0.3,0.2,4.0,14.977,862.93957
500,3,1e-05,0.7,0.1,0.2,4.0,12.453,240.56224
500,3,1e-05,0.7,0.2,0.2,4.0,13.433,483.16846
500,3,1e-05,0.7,0.3,0.2,4.0,14.983,875.22118
500,3,1e-06,0.85,0.1,0.2,4.0,12.461,624.00442
500,3,1e-06,0.85,0.2,0.2,4.0,13.352,1873.1415
500,3,1e-06,0.85,0.3,0.2,4.0,14.918,3906.07116
500,3,1e-06,0.8,0.1,0.2,4.0,12.462,628.50396
500,3,1e-06,0.8,0.2,0.2,4.0,13.354,1887.64093
500,3,1e-06,0.8,0.3,0.2,4.0,14.921,3935.17053
500,3,1e-06,0.75,0.1,0.2,4.0,12.462,633.4534699999999
500,3,1e-06,0.75,0.2,0.2,4.0,13.356,1903.64032
500,3,1e-06,0.75,0.3,0.2,4.0,14.924,3967.96985
500,3,1e-06,0.7,0.1,0.2,4.0,12.462,638.90295
500,3,1e-06,0.7,0.2,0.2,4.0,13.359,1922.13965
500,3,1e-06,0.7,0.3,0.2,4.0,14.927,4006.36913
500,6,0.001,0.85,0.1,0.2,4.0,15.153,142.093539
500,6,0.001,0.85,0.2,0.2,4.0,16.578,210.148251
500,6,0.001,0.85,0.3,0.2,4.0,18.73,316.99584
500,6,0.001,0.8,0.1,0.2,4.0,15.171,143.07872999999998
500,6,0.001,0.8,0.2,0.2,4.0,16.599,212.074008
500,6,0.001,0.8,0.3,0.2,4.0,18.759,320.55223
500,6,0.001,0.75,0.1,0.2,4.0,15.189,144.123571
500,6,0.001,0.75,0.2,0.2,4.0,16.619,214.15956
500,6,0.001,0.75,0.3,0.2,4.0,18.785,324.39831000000004
500,6,0.001,0.7,0.1,0.2,4.0,15.209,145.24804
500,6,0.001,0.7,0.2,0.2,4.0,16.639,216.42489
500,6,0.001,0.7,0.3,0.2,4.0,18.81,328.60433
500,6,0.0001,0.85,0.1,0.2,4.0,15.412,172.435759
500,6,0.0001,0.85,0.2,0.2,4.0,16.813,275.054616
500,6,0.0001,0.85,0.3,0.2,4.0,18.726,445.443973
500,6,0.0001,0.8,0.1,0.2,4.0,15.42,173.132981
500,6,0.0001,0.8,0.2,0.2,4.0,16.825,276.925877
500,6,0.0001,0.8,0.3,0.2,4.0,18.741,449.325591
500,6,0.0001,0.75,0.1,0.2,4.0,15.428,173.88992000000002
500,6,0.0001,0.75,0.2,0.2,4.0,16.848,278.997201
500,6,0.0001,0.75,0.3,0.2,4.0,18.756,453.718543
500,6,0.0001,0.7,0.1,0.2,4.0,15.436,174.72653000000005
500,6,0.0001,0.7,0.2,0.2,4.0,16.861,281.378667
500,6,0.0001,0.7,0.3,0.2,4.0,18.772,458.73303
500,6,1e-05,0.85,0.1,0.2,4.0,15.458,235.95608
500,6,1e-05,0.85,0.2,0.2,4.0,16.777,467.88168
500,6,1e-05,0.85,0.3,0.2,4.0,18.806,843.14757
500,6,1e-05,0.8,0.1,0.2,4.0,15.461,237.36491
500,6,1e-05,0.8,0.2,0.2,4.0,16.783,472.30065
500,6,1e-05,0.8,0.3,0.2,4.0,18.814,852.3584
500,6,1e-05,0.75,0.1,0.2,4.0,15.463,238.85364
500,6,1e-05,0.75,0.2,0.2,4.0,16.79,477.34957
500,6,1e-05,0.75,0.3,0.2,4.0,18.822,862.93957
500,6,1e-05,0.7,0.1,0.2,4.0,15.466,240.56224
500,6,1e-05,0.7,0.2,0.2,4.0,16.798,483.16846
500,6,1e-05,0.7,0.3,0.2,4.0,18.831,875.22118
500,6,1e-06,0.85,0.1,0.2,4.0,15.479,624.00442
500,6,1e-06,0.85,0.2,0.2,4.0,16.697,1873.1415
500,6,1e-06,0.85,0.3,0.2,4.0,18.751,3906.07116
500,6,1e-06,0.8,0.1,0.2,4.0,15.48,628.50396
500,6,1e-06,0.8,0.2,0.2,4.0,16.701,1887.64093
500,6,1e-06,0.8,0.3,0.2,4.0,18.755,3935.17053
500,6,1e-06,0.75,0.1,0.2,4.0,15.48,633.4534699999999
500,6,1e-06,0.75,0.2,0.2,4.0,16.704,1903.64032
500,6,1e-06,0.75,0.3,0.2,4.0,18.758,3967.96985
500,6,1e-06,0.7,0.1,0.2,4.0,15.481,638.90295
500,6,1e-06,0.7,0.2,0.2,4.0,16.707,1922.13965
500,6,1e-06,0.7,0.3,0.2,4.0,18.763,4006.36913
500,20,0.001,0.85,0.1,0.2,4.0,22.991,142.09354100000002
500,20,0.001,0.85,0.2,0.2,4.0,25.135,210.148251
500,20,0.001,0.85,0.3,0.2,4.0,27.987,316.99584
500,20,0.001,0.8,0.1,0.2,4.0,23.026,143.07873199999997
500,20,0.001,0.8,0.2,0.2,4.0,25.181,212.074008
500,20,0.001,0.8,0.3,0.2,4.0,28.026,320.55223
500,20,0.001,0.75,0.1,0.2,4.0,23.063,144.123574
500,20,0.001,0.75,0.2,0.2,4.0,25.23,214.15956
500,20,0.001,0.75,0.3,0.2,4.0,28.059,324.39831000000004
500,20,0.001,0.7,0.1,0.2,4.0,23.102,145.248043
500,20,0.001,0.7,0.2,0.2,4.0,25.282,216.42489
500,20,0.001,0.7,0.3,0.2,4.0,28.088,328.60433
500,20,0.0001,0.85,0.1,0.2,4.0,23.765,172.435759
500,20,0.0001,0.85,0.2,0.2,4.0,26.86,275.054616
500,20,0.0001,0.85,0.3,0.2,4.0,29.903,445.443973
500,20,0.0001,0.8,0.1,0.2,4.0,23.779,173.132981
500,20,0.0001,0.8,0.2,0.2,4.0,26.884,276.925877
500,20,0.0001,0.8,0.3,0.2,4.0,29.928,449.325591
500,20,0.0001,0.75,0.1,0.2,4.0,23.793,173.88992000000002
500,20,0.0001,0.75,0.2,0.2,4.0,26.909,279.027203
500,20,0.0001,0.75,0.3,0.2,4.0,29.957,453.718543
500,20,0.0001,0.7,0.1,0.2,4.0,23.809,174.72653000000005
500,20,0.0001,0.7,0.2,0.2,4.0,26.936,281.408662
500,20,0.0001,0.7,0.3,0.2,4.0,29.99,458.73303
500,20,1e-05,0.85,0.1,0.2,4.0,23.989,235.95608
500,20,1e-05,0.85,0.2,0.2,4.0,27.028,467.97168
500,20,1e-05,0.85,0.3,0.2,4.0,31.221,843.24757
500,20,1e-05,0.8,0.1,0.2,4.0,23.994,237.36491
500,20,1e-05,0.8,0.2,0.2,4.0,27.04,472.3906500000001
500,20,1e-05,0.8,0.3,0.2,4.0,31.234,852.4584100000001
500,20,1e-05,0.75,0.1,0.2,4.0,23.998,238.85364
500,20,1e-05,0.75,0.2,0.2,4.0,27.051,477.43957
500,20,1e-05,0.75,0.3,0.2,4.0,31.248,863.03958
500,20,1e-05,0.7,0.1,0.2,4.0,24.004,240.56224
500,20,1e-05,0.7,0.2,0.2,4.0,27.065,483.26846
500,20,1e-05,0.7,0.3,0.2,4.0,31.265,875.33119
500,20,1e-06,0.85,0.1,0.2,4.0,24.071,624.00442
500,20,1e-06,0.85,0.2,0.2,4.0,27.131,1873.1415
500,20,1e-06,0.85,0.3,0.2,4.0,31.339,3906.07116
500,20,1e-06,0.8,0.1,0.2,4.0,24.07,628.50396
500,20,1e-06,0.8,0.2,0.2,4.0,27.137,1887.64093
500,20,1e-06,0.8,0.3,0.2,4.0,31.366,3935.17053
500,20,1e-06,0.75,0.1,0.2,4.0,24.069,633.4534699999999
500,20,1e-06,0.75,0.2,0.2,4.0,27.142,1903.64032
500,20,1e-06,0.75,0.3,0.2,4.0,31.48,3967.96985
500,20,1e-06,0.7,0.1,0.2,4.0,24.069,638.90295
500,20,1e-06,0.7,0.2,0.2,4.0,27.148,1922.13965
500,20,1e-06,0.7,0.3,0.2,4.0,31.442,4006.36914
500,50,0.001,0.85,0.1,0.2,4.0,33.424,142.093542
500,50,0.001,0.85,0.2,0.2,4.0,35.429,210.148256
500,50,0.001,0.85,0.3,0.2,4.0,38.109,316.99584
500,50,0.001,0.8,0.1,0.2,4.0,33.485,143.078733
500,50,0.001,0.8,0.2,0.2,4.0,35.549,212.084017
500,50,0.001,0.8,0.3,0.2,4.0,38.177,320.55223
500,50,0.001,0.75,0.1,0.2,4.0,33.555,144.13357499999998
500,50,0.001,0.75,0.2,0.2,4.0,35.594,214.16957
500,50,0.001,0.75,0.3,0.2,4.0,38.24,324.39831000000004
500,50,0.001,0.7,0.1,0.2,4.0,33.635,145.248044
500,50,0.001,0.7,0.2,0.2,4.0,35.806,216.42489
500,50,0.001,0.7,0.3,0.2,4.0,38.303,328.60433
500,50,0.0001,0.85,0.1,0.2,4.0,35.04,172.435759
500,50,0.0001,0.85,0.2,0.2,4.0,40.298,275.064617
500,50,0.0001,0.85,0.3,0.2,4.0,45.634,445.443973
500,50,0.0001,0.8,0.1,0.2,4.0,35.061,173.132981
500,50,0.0001,0.8,0.2,0.2,4.0,40.334,276.935878
500,50,0.0001,0.8,0.3,0.2,4.0,45.672,449.325591
500,50,0.0001,0.75,0.1,0.2,4.0,35.085,173.88992000000002
500,50,0.0001,0.75,0.2,0.2,4.0,40.38,279.027203
500,50,0.0001,0.75,0.3,0.2,4.0,45.716,453.718543
500,50,0.0001,0.7,0.1,0.2,4.0,35.113,174.73653000000002
500,50,0.0001,0.7,0.2,0.2,4.0,40.428,281.408662
500,50,0.0001,0.7,0.3,0.2,4.0,45.771,458.73303
500,50,1e-05,0.85,0.1,0.2,4.0,35.563,235.99608
500,50,1e-05,0.85,0.2,0.2,4.0,41.37,467.98168
500,50,1e-05,0.85,0.3,0.2,4.0,48.612,843.14757
500,50,1e-05,0.8,0.1,0.2,4.0,35.572,237.40491
500,50,1e-05,0.8,0.2,0.2,4.0,41.388,472.40065
500,50,1e-05,0.8,0.3,0.2,4.0,48.632,852.3584
500,50,1e-05,0.75,0.1,0.2,4.0,35.581,238.89364
500,50,1e-05,0.75,0.2,0.2,4.0,41.409,477.4495700000001
500,50,1e-05,0.75,0.3,0.2,4.0,48.653,862.93957
500,50,1e-05,0.7,0.1,0.2,4.0,35.592,240.60224
500,50,1e-05,0.7,0.2,0.2,4.0,41.431,483.28846
500,50,1e-05,0.7,0.3,0.2,4.0,48.677,875.22118
500,50,1e-06,0.85,0.1,0.2,4.0,35.704,624.00442
500,50,1e-06,0.85,0.2,0.2,4.0,41.243,1873.1415
500,50,1e-06,0.85,0.3,0.2,4.0,48.941,3906.07116
500,50,1e-06,0.8,0.1,0.2,4.0,35.707,628.50396
500,50,1e-06,0.8,0.2,0.2,4.0,41.253,1887.64093
500,50,1e-06,0.8,0.3,0.2,4.0,48.959,3935.17053
500,50,1e-06,0.75,0.1,0.2,4.0,35.71,633.4534699999999
500,50,1e-06,0.75,0.2,0.2,4.0,41.262,1903.64032
500,50,1e-06,0.75,0.3,0.2,4.0,49.034,3967.96985
500,50,1e-06,0.7,0.1,0.2,4.0,35.714,638.90295
500,50,1e-06,0.7,0.2,0.2,4.0,41.273,1922.23965
500,50,1e-06,0.7,0.3,0.2,4.0,49.058,4006.36913
25,3,0.001,0.85,0.1,0.2,5.0,6.6428,4.0443446000000005
25,3,0.001,0.85,0.2,0.2,5.0,7.1751,5.8074904
25,3,0.001,0.85,0.3,0.2,5.0,7.7978,8.5446186
25,3,0.001,0.8,0.1,0.2,5.0,6.6477,4.0588316
25,3,0.001,0.8,0.2,0.2,5.0,7.1821,5.8359987
25,3,0.001,0.8,0.3,0.2,5.0,7.8057,8.5929713
25,3,0.001,0.75,0.1,0.2,5.0,6.6529,4.074093700000001
25,3,0.001,0.75,0.2,0.2,5.0,7.1895,5.8661698
25,3,0.001,0.75,0.3,0.2,5.0,7.8142,8.644580000000001
25,3,0.001,0.7,0.1,0.2,5.0,6.6584,4.090127600000001
25,3,0.001,0.7,0.2,0.2,5.0,7.1972,5.898198600000001
25,3,0.001,0.7,0.3,0.2,5.0,7.8232,8.7000387
25,3,0.0001,0.85,0.1,0.2,5.0,6.9624,5.1193003
25,3,0.0001,0.85,0.2,0.2,5.0,7.6007,7.9445768
25,3,0.0001,0.85,0.3,0.2,5.0,8.4414,12.718583
25,3,0.0001,0.8,0.1,0.2,5.0,6.9654,5.1306759
25,3,0.0001,0.8,0.2,0.2,5.0,7.6044,7.9655032
25,3,0.0001,0.8,0.3,0.2,5.0,8.4461,12.756239
25,3,0.0001,0.75,0.1,0.2,5.0,6.9684,5.1426282
25,3,0.0001,0.75,0.2,0.2,5.0,7.6083,7.987801
25,3,0.0001,0.75,0.3,0.2,5.0,8.4511,12.795859
25,3,0.0001,0.7,0.1,0.2,5.0,6.9716,5.1553533
25,3,0.0001,0.7,0.2,0.2,5.0,7.6123,8.0118652
25,3,0.0001,0.7,0.3,0.2,5.0,8.4562,12.839437
25,3,1e-05,0.85,0.1,0.2,5.0,7.0499,7.4788084
25,3,1e-05,0.85,0.2,0.2,5.0,7.7218,15.457142
25,3,1e-05,0.85,0.3,0.2,5.0,8.6219,28.642579
25,3,1e-05,0.8,0.1,0.2,5.0,7.0509,7.490623
25,3,1e-05,0.8,0.2,0.2,5.0,7.7231,15.485027
25,3,1e-05,0.8,0.3,0.2,5.0,8.6236,28.692427
25,3,1e-05,0.75,0.1,0.2,5.0,7.052,7.50363
25,3,1e-05,0.75,0.2,0.2,5.0,7.7245,15.514902
25,3,1e-05,0.75,0.3,0.2,5.0,8.6254,28.748262
25,3,1e-05,0.7,0.1,0.2,5.0,7.0531,7.518226
25,3,1e-05,0.7,0.2,0.2,5.0,7.7259,15.549764
25,3,1e-05,0.7,0.3,0.2,5.0,8.6273,28.81108
25,3,1e-06,0.85,0.1,0.2,5.0,7.0776,25.540552
25,3,1e-06,0.85,0.2,0.2,5.0,7.7586,80.775357
25,3,1e-06,0.85,0.3,0.2,5.0,8.6741,171.700236
25,3,1e-06,0.8,0.1,0.2,5.0,7.0779,25.596521000000003
25,3,1e-06,0.8,0.2,0.2,5.0,7.7588,80.88731600000001
25,3,1e-06,0.8,0.3,0.2,5.0,8.6744,171.880184
25,3,1e-06,0.75,0.1,0.2,5.0,7.0781,25.658488
25,3,1e-06,0.75,0.2,0.2,5.0,7.7591,81.010271
25,3,1e-06,0.75,0.3,0.2,5.0,8.6748,172.070128
25,3,1e-06,0.7,0.1,0.2,5.0,7.0783,25.726452
25,3,1e-06,0.7,0.2,0.2,5.0,7.7594,81.147223
25,3,1e-06,0.7,0.3,0.2,5.0,8.6751,172.290068
25,6,0.001,0.85,0.1,0.2,5.0,7.3211,4.0443446000000005
25,6,0.001,0.85,0.2,0.2,5.0,7.9108,5.8074904
25,6,0.001,0.85,0.3,0.2,5.0,8.5939,8.5446186
25,6,0.001,0.8,0.1,0.2,5.0,7.3263,4.0588316
25,6,0.001,0.8,0.2,0.2,5.0,7.9182,5.8359987
25,6,0.001,0.8,0.3,0.2,5.0,8.6025,8.5929713
25,6,0.001,0.75,0.1,0.2,5.0,7.3317,4.074093700000001
25,6,0.001,0.75,0.2,0.2,5.0,7.926,5.8661698
25,6,0.001,0.75,0.3,0.2,5.0,8.6117,8.644580000000001
25,6,0.001,0.7,0.1,0.2,5.0,7.3374,4.090127600000001
25,6,0.001,0.7,0.2,0.2,5.0,7.9342,5.898198600000001
25,6,0.001,0.7,0.3,0.2,5.0,8.6215,8.7000387
25,6,0.0001,0.85,0.1,0.2,5.0,7.6425,5.1193003
25,6,0.0001,0.85,0.2,0.2,5.0,8.3329,7.9445768
25,6,0.0001,0.85,0.3,0.2,5.0,9.2253,12.718583
25,6,0.0001,0.8,0.1,0.2,5.0,7.6455,5.1306759
25,6,0.0001,0.8,0.2,0.2,5.0,8.3367,7.9655032
25,6,0.0001,0.8,0.3,0.2,5.0,9.2301,12.756239
25,6,0.0001,0.75,0.1,0.2,5.0,7.6486,5.1426282
25,6,0.0001,0.75,0.2,0.2,5.0,8.3406,7.987801
25,6,0.0001,0.75,0.3,0.2,5.0,9.2352,12.795859
25,6,0.0001,0.7,0.1,0.2,5.0,7.6519,5.1553533
25,6,0.0001,0.7,0.2,0.2,5.0,8.3448,8.0118652
25,6,0.0001,0.7,0.3,0.2,5.0,9.2404,12.839437
